library,family,test,target,statistic,pvalue,note
arch,garch,GJR_aic,NPCK,2015.4507619761876,,
arch,garch,APARCH_aic,NPCK,2016.896018721325,,
arch,garch,Constant_aic,NPCK,2011.137978310218,,
arch,garch,GARCH_aic,MSDP,2219.867602957768,,
arch,garch,EGARCH_aic,MSDP,2219.168514684337,,
arch,garch,GJR_aic,MSDP,2221.7628761799606,,
arch,garch,APARCH_aic,MSDP,2219.848747485322,,
arch,garch,Constant_aic,MSDP,2216.871552179137,,
arch,garch,GARCH_aic,EORC,2219.1092818330153,,
arch,garch,EGARCH_aic,EORC,2209.2839354556972,,
arch,garch,GJR_aic,EORC,2220.8953094383182,,
arch,garch,APARCH_aic,EORC,2222.834163395304,,
arch,garch,Constant_aic,EORC,2220.598172735989,,
arch,garch,GARCH_aic,CUBO,1901.7034569588752,,
arch,garch,EGARCH_aic,CUBO,1887.7572890840304,,
arch,garch,GJR_aic,CUBO,1902.7499499140586,,
arch,garch,APARCH_aic,CUBO,1898.8260147578649,,
arch,garch,Constant_aic,CUBO,1897.781018009385,,
arch,garch,GARCH_aic,HRET,2225.7578889260217,,
arch,garch,EGARCH_aic,HRET,2225.685926973571,,
arch,garch,GJR_aic,HRET,2226.6821547471477,,
arch,garch,APARCH_aic,HRET,2227.9155986117175,,
arch,garch,Constant_aic,HRET,2222.0004261926288,,
arch,garch,GARCH_aic,ANSO,2112.67041628887,,
arch,garch,EGARCH_aic,ANSO,2112.459308839142,,
arch,garch,GJR_aic,ANSO,2113.9609711681487,,
arch,garch,APARCH_aic,ANSO,2114.9614608566503,,
arch,garch,Constant_aic,ANSO,2119.5567029109234,,
arch,garch,GARCH_aic,DIHO,2160.2590986454406,,
arch,garch,EGARCH_aic,DIHO,2158.853762461574,,
arch,garch,GJR_aic,DIHO,2162.2590990069984,,
arch,garch,APARCH_aic,DIHO,2164.2590075638554,,
arch,garch,Constant_aic,DIHO,2156.332668645462,,
arch,garch,GARCH_aic,RTTH,2582.9618869846527,,
arch,garch,EGARCH_aic,RTTH,2582.9100819972946,,
arch,garch,GJR_aic,RTTH,2584.4000468563518,,
arch,garch,APARCH_aic,RTTH,2586.115473340196,,
arch,garch,Constant_aic,RTTH,2580.116516499194,,
arch,garch,GARCH_aic,SPLZ,2359.2246830972126,,
arch,garch,EGARCH_aic,SPLZ,2359.4769887714947,,
arch,garch,GJR_aic,SPLZ,2360.933806522062,,
arch,garch,APARCH_aic,SPLZ,2362.558099247236,,
arch,garch,Constant_aic,SPLZ,2355.8745662737447,,
arch,garch,GARCH_aic,NWIG,2172.5337425331822,,
arch,garch,EGARCH_aic,NWIG,2173.4583179456013,,
arch,garch,GJR_aic,NWIG,2174.3394084753722,,
arch,garch,APARCH_aic,NWIG,2175.8653368308633,,
arch,garch,Constant_aic,NWIG,2170.397026505346,,
arch,garch,GARCH_aic,MMBT,2828.4304234936126,,
arch,garch,EGARCH_aic,MMBT,2826.862172756979,,
arch,garch,GJR_aic,MMBT,2830.4304233304756,,
arch,garch,APARCH_aic,MMBT,2832.2100311890463,,
arch,garch,Constant_aic,MMBT,2825.782454743255,,
arch,garch,GARCH_aic,MDGI,2173.5241165743746,,
arch,garch,EGARCH_aic,MDGI,2169.556889233074,,
arch,garch,GJR_aic,MDGI,2175.1427036717664,,
arch,garch,APARCH_aic,MDGI,2177.051794682718,,
arch,garch,Constant_aic,MDGI,2169.524460964696,,
arch,garch,GARCH_aic,AGVF,2101.176762943765,,
arch,garch,EGARCH_aic,AGVF,2100.8035060553175,,
arch,garch,GJR_aic,AGVF,2103.0456995864406,,
arch,garch,APARCH_aic,AGVF,2105.0638913169228,,
arch,garch,Constant_aic,AGVF,2097.639531415174,,
arch,garch,GARCH_aic,RRES,2318.8715881518556,,
arch,garch,EGARCH_aic,RRES,2318.3266850569926,,
arch,garch,GJR_aic,RRES,2320.4364716336736,,
arch,garch,APARCH_aic,RRES,2318.858022039255,,
arch,garch,Constant_aic,RRES,2314.871588148293,,
arch,garch,GARCH_aic,CTGI,2541.8789946456645,,
arch,garch,EGARCH_aic,CTGI,2533.3093755231625,,
arch,garch,GJR_aic,CTGI,2541.36380066631,,
arch,garch,APARCH_aic,CTGI,2543.33774189446,,
arch,garch,Constant_aic,CTGI,2538.0445198686266,,
arch,garch,GARCH_aic,ALUT,2155.306206981793,,
arch,garch,EGARCH_aic,ALUT,2151.4903175847317,,
arch,garch,GJR_aic,ALUT,2157.2215099807527,,
arch,garch,APARCH_aic,ALUT,2158.8815188689377,,
arch,garch,Constant_aic,ALUT,2151.449958220162,,
arch,garch,GARCH_aic,ACAC,2098.2805942260457,,
arch,garch,EGARCH_aic,ACAC,2098.5880372429688,,
arch,garch,GJR_aic,ACAC,2100.0011560566745,,
arch,garch,APARCH_aic,ACAC,2101.114052528116,,
arch,garch,Constant_aic,ACAC,2102.2573776535933,,
arch,garch,GARCH_aic,SRTX,2124.170954113382,,
arch,garch,EGARCH_aic,SRTX,2121.594945647058,,
arch,garch,GJR_aic,SRTX,2126.1709530826856,,
arch,garch,APARCH_aic,SRTX,2128.170956433012,,
arch,garch,Constant_aic,SRTX,2120.1723399639345,,
arch,garch,GARCH_aic,GARI,2216.3131077833978,,
arch,garch,EGARCH_aic,GARI,2211.8061351566284,,
arch,garch,GJR_aic,GARI,2218.313231964348,,
arch,garch,APARCH_aic,GARI,2219.6417760018203,,
arch,garch,Constant_aic,GARI,2212.3134787672006,,
arch,garch,GARCH_aic,RCRI,2634.2563623427054,,
arch,garch,EGARCH_aic,RCRI,2633.5372663084418,,
arch,garch,GJR_aic,RCRI,2636.0265682432364,,
arch,garch,APARCH_aic,RCRI,2635.7062609775003,,
arch,garch,Constant_aic,RCRI,2633.0347355986823,,
arch,garch,GARCH_aic,ACIX,1923.3065817227136,,
arch,garch,EGARCH_aic,ACIX,1908.931501970463,,
arch,garch,GJR_aic,ACIX,1925.007822052739,,
arch,garch,APARCH_aic,ACIX,1926.453501615986,,
arch,garch,Constant_aic,ACIX,1920.4448732067367,,
arch,garch,GARCH_aic,CCNS,2221.85226344613,,
arch,garch,EGARCH_aic,CCNS,2221.391334843876,,
arch,garch,GJR_aic,CCNS,2223.3897345365895,,
arch,garch,APARCH_aic,CCNS,2225.2949555454124,,
arch,garch,Constant_aic,CCNS,2218.2140798693877,,
arch,garch,GARCH_aic,MTNS,2079.4214542489663,,
arch,garch,EGARCH_aic,MTNS,2079.7642988790744,,
arch,garch,GJR_aic,MTNS,2081.395654882972,,
arch,garch,APARCH_aic,MTNS,2083.358756625911,,
arch,garch,Constant_aic,MTNS,2079.428267845796,,
arch,garch,GARCH_aic,IHOZ,2039.5699558596937,,
arch,garch,EGARCH_aic,IHOZ,2033.5130692217758,,
arch,garch,GJR_aic,IHOZ,2041.5699562528955,,
arch,garch,APARCH_aic,IHOZ,2043.570607554254,,
arch,garch,Constant_aic,IHOZ,2036.4692512763952,,
arch,garch,GARCH_aic,NAYO,2611.752002179529,,
arch,garch,EGARCH_aic,NAYO,2612.7672485170806,,
arch,garch,GJR_aic,NAYO,2612.4429612801887,,
arch,garch,APARCH_aic,NAYO,2614.3843661167193,,
arch,garch,Constant_aic,NAYO,2611.8489062076605,,
arch,garch,GARCH_aic,FWWG,1846.8634392751044,,
arch,garch,EGARCH_aic,FWWG,1845.244639182036,,
arch,garch,GJR_aic,FWWG,1848.8634378442482,,
arch,garch,APARCH_aic,FWWG,1850.862797854722,,
arch,garch,Constant_aic,FWWG,1843.484164940523,,
arch,garch,GARCH_aic,EELT,2650.421755894879,,
arch,garch,EGARCH_aic,EELT,2650.4227232341427,,
arch,garch,GJR_aic,EELT,2651.2678080767205,,
arch,garch,APARCH_aic,EELT,2652.7678033151424,,
arch,garch,Constant_aic,EELT,2646.496175345106,,
arch,garch,GARCH_aic,HRND,2459.3072917012687,,
arch,garch,EGARCH_aic,HRND,2449.5467466598943,,
arch,garch,GJR_aic,HRND,2461.307291738066,,
arch,garch,APARCH_aic,HRND,2463.306400381606,,
arch,garch,Constant_aic,HRND,2457.2368264118286,,
arch,garch,GARCH_aic,AETS,2631.8892853511265,,
arch,garch,EGARCH_aic,AETS,2632.3029353395455,,
arch,garch,GJR_aic,AETS,2633.789315102447,,
arch,garch,APARCH_aic,AETS,2636.3594649302395,,
arch,garch,Constant_aic,AETS,2628.6046041645836,,
arch,garch,GARCH_aic,ULXY,2548.5243405997376,,
arch,garch,EGARCH_aic,ULXY,2547.5151002312477,,
arch,garch,GJR_aic,ULXY,2549.1504360868066,,
arch,garch,APARCH_aic,ULXY,2547.2064271071367,,
arch,garch,Constant_aic,ULXY,2544.5259009325173,,
arch,garch,GARCH_aic,BLBT,1630.001553649825,,
arch,garch,EGARCH_aic,BLBT,1614.7829440581718,,
arch,garch,GJR_aic,BLBT,1631.122890281406,,
arch,garch,APARCH_aic,BLBT,1633.1123056402091,,
arch,garch,Constant_aic,BLBT,1626.830266126864,,
arch,garch,GARCH_aic,BENI,1537.7334467274081,,
arch,garch,EGARCH_aic,BENI,1523.7087801714163,,
arch,garch,GJR_aic,BENI,1539.6308331750545,,
arch,garch,APARCH_aic,BENI,1540.1811492022339,,
arch,garch,Constant_aic,BENI,1539.0343530744287,,
arch,garch,GARCH_aic,ITPA,1840.957882137203,,
arch,garch,EGARCH_aic,ITPA,1829.6718743671486,,
arch,garch,GJR_aic,ITPA,1842.9578826038064,,
arch,garch,APARCH_aic,ITPA,1848.0420225926391,,
arch,garch,Constant_aic,ITPA,1840.0420220511373,,
arch,garch,GARCH_aic,HTRK,1993.3337620971356,,
arch,garch,EGARCH_aic,HTRK,1980.0754537435423,,
arch,garch,GJR_aic,HTRK,1993.7554089617136,,
arch,garch,APARCH_aic,HTRK,1994.952564452739,,
arch,garch,Constant_aic,HTRK,1991.290684678621,,
arch,garch,GARCH_aic,NGTE,2237.5855767739163,,
arch,garch,EGARCH_aic,NGTE,2237.8082949746467,,
arch,garch,GJR_aic,NGTE,2238.3467218287997,,
arch,garch,APARCH_aic,NGTE,2240.3192776379046,,
arch,garch,Constant_aic,NGTE,2234.6157566581073,,
arch,garch,GARCH_aic,ILVX,1743.5886467772125,,
arch,garch,EGARCH_aic,ILVX,1743.5065118233751,,
arch,garch,GJR_aic,ILVX,1745.0544089239836,,
arch,garch,APARCH_aic,ILVX,1746.9622404103147,,
arch,garch,Constant_aic,ILVX,1740.8226664539127,,
arch,garch,GARCH_aic,FCSG,2339.181240027905,,
arch,garch,EGARCH_aic,FCSG,2339.1781453516237,,
arch,garch,GJR_aic,FCSG,2341.117678443629,,
arch,garch,APARCH_aic,FCSG,2340.604573771201,,
arch,garch,Constant_aic,FCSG,2335.3609654704846,,
arch,garch,GARCH_aic,FARS,1823.2382826357784,,
arch,garch,EGARCH_aic,FARS,1822.2576568421368,,
arch,garch,GJR_aic,FARS,1824.3659436770317,,
arch,garch,APARCH_aic,FARS,1826.2852434582546,,
arch,garch,Constant_aic,FARS,1819.3230483594025,,
arch,garch,GARCH_aic,MHRM,2250.2158809757966,,
arch,garch,EGARCH_aic,MHRM,2244.462967391798,,
arch,garch,GJR_aic,MHRM,2251.4316779255596,,
arch,garch,APARCH_aic,MHRM,2252.7706537370586,,
arch,garch,Constant_aic,MHRM,2246.3793709740085,,
arch,garch,GARCH_aic,EAFC,2259.5996342943254,,
arch,garch,EGARCH_aic,EAFC,2259.4247256928,,
arch,garch,GJR_aic,EAFC,2260.7333130000593,,
arch,garch,APARCH_aic,EAFC,2262.7238556310226,,
arch,garch,Constant_aic,EAFC,2255.6250228620156,,
arch,bootstrap,mean_return_ci,ALGO,-0.0002763200548364455,,"ci=[-1.00e-03,4.84e-04] signif=False"
arch,bootstrap,mean_return_ci,AENO,-0.0012616297201540798,,"ci=[-2.87e-03,3.28e-04] signif=False"
arch,bootstrap,mean_return_ci,LSST,-0.0005425100857015738,,"ci=[-2.27e-03,1.34e-03] signif=False"
arch,bootstrap,mean_return_ci,SRNA,-0.0011233789609563743,,"ci=[-2.80e-03,8.24e-04] signif=False"
arch,bootstrap,mean_return_ci,ELLT,0.0004651034055438448,,"ci=[-9.66e-04,1.89e-03] signif=False"
arch,bootstrap,mean_return_ci,AMRP,-0.0005741186056471639,,"ci=[-2.91e-03,1.65e-03] signif=False"
arch,bootstrap,mean_return_ci,OTCS,0.0015294268776083462,,"ci=[-7.12e-04,3.66e-03] signif=False"
arch,bootstrap,mean_return_ci,HETT,-0.00010022995774311255,,"ci=[-1.56e-03,1.32e-03] signif=False"
arch,bootstrap,mean_return_ci,HUXZ,-0.001251097847112647,,"ci=[-2.98e-03,5.87e-04] signif=False"
arch,bootstrap,mean_return_ci,DUCT,-0.001023020928205075,,"ci=[-2.61e-03,6.15e-04] signif=False"
arch,bootstrap,mean_return_ci,SMAH,0.0005182821746122434,,"ci=[-1.23e-03,2.43e-03] signif=False"
arch,bootstrap,mean_return_ci,NPCK,-0.0014894974388522904,,"ci=[-3.32e-03,3.35e-04] signif=False"
arch,bootstrap,mean_return_ci,MSDP,-0.0013721066384992922,,"ci=[-3.04e-03,4.39e-04] signif=False"
arch,bootstrap,mean_return_ci,EORC,-0.0010478819502326843,,"ci=[-2.89e-03,7.75e-04] signif=False"
arch,bootstrap,mean_return_ci,CUBO,0.0007103089325979034,,"ci=[-5.73e-04,2.07e-03] signif=False"
arch,bootstrap,mean_return_ci,HRET,-0.0001976030992504651,,"ci=[-2.09e-03,1.72e-03] signif=False"
arch,bootstrap,mean_return_ci,ANSO,0.0005822716929535174,,"ci=[-9.02e-04,2.03e-03] signif=False"
arch,bootstrap,mean_return_ci,DIHO,-0.0005241736697758579,,"ci=[-2.25e-03,1.17e-03] signif=False"
arch,bootstrap,mean_return_ci,RTTH,-0.0005773559220090352,,"ci=[-3.17e-03,2.00e-03] signif=False"
arch,bootstrap,mean_return_ci,SPLZ,-0.0015920582263965802,,"ci=[-3.56e-03,3.29e-04] signif=False"
arch,bootstrap,mean_return_ci,NWIG,-0.0012024555636739461,,"ci=[-2.95e-03,4.76e-04] signif=False"
arch,bootstrap,mean_return_ci,MMBT,0.0014688445510227764,,"ci=[-2.35e-03,4.86e-03] signif=False"
arch,bootstrap,mean_return_ci,MDGI,0.0003889108498125327,,"ci=[-1.10e-03,2.13e-03] signif=False"
arch,bootstrap,mean_return_ci,AGVF,-0.00103076954195223,,"ci=[-2.79e-03,7.92e-04] signif=False"
arch,bootstrap,mean_return_ci,RRES,0.0010383445794715862,,"ci=[-9.53e-04,3.32e-03] signif=False"
arch,bootstrap,mean_return_ci,CTGI,0.00041258844583882655,,"ci=[-1.99e-03,2.78e-03] signif=False"
arch,bootstrap,mean_return_ci,ALUT,-0.0006848683240922968,,"ci=[-2.59e-03,1.16e-03] signif=False"
arch,bootstrap,mean_return_ci,ACAC,-0.0011391298868785598,,"ci=[-2.75e-03,3.96e-04] signif=False"
arch,bootstrap,mean_return_ci,SRTX,-0.000983828001490801,,"ci=[-2.61e-03,6.68e-04] signif=False"
arch,bootstrap,mean_return_ci,GARI,-0.0008771747645791995,,"ci=[-2.66e-03,7.76e-04] signif=False"
arch,bootstrap,mean_return_ci,RCRI,-0.0005804331707690966,,"ci=[-3.44e-03,2.20e-03] signif=False"
arch,bootstrap,mean_return_ci,ACIX,0.0002597593081181974,,"ci=[-1.24e-03,1.58e-03] signif=False"
arch,bootstrap,mean_return_ci,CCNS,-0.0009059030200487618,,"ci=[-2.80e-03,9.23e-04] signif=False"
arch,bootstrap,mean_return_ci,MTNS,-0.00042744622264940277,,"ci=[-1.97e-03,1.22e-03] signif=False"
arch,bootstrap,mean_return_ci,IHOZ,-0.00029739955961132836,,"ci=[-2.10e-03,1.43e-03] signif=False"
arch,bootstrap,mean_return_ci,NAYO,-0.0004906263787454915,,"ci=[-3.08e-03,1.75e-03] signif=False"
arch,bootstrap,mean_return_ci,FWWG,-0.00073337302784784,,"ci=[-1.89e-03,3.99e-04] signif=False"
arch,bootstrap,mean_return_ci,EELT,0.0003662661177883291,,"ci=[-2.10e-03,2.97e-03] signif=False"
arch,bootstrap,mean_return_ci,HRND,-0.0017562788700165562,,"ci=[-4.13e-03,7.43e-04] signif=False"
arch,bootstrap,mean_return_ci,AETS,-0.0010862253565932728,,"ci=[-3.88e-03,1.63e-03] signif=False"
arch,bootstrap,mean_return_ci,ULXY,-0.00023565066970789071,,"ci=[-2.45e-03,2.11e-03] signif=False"
arch,bootstrap,mean_return_ci,BLBT,-0.0008050873221811346,,"ci=[-1.74e-03,1.11e-04] signif=False"
arch,bootstrap,mean_return_ci,BENI,-0.00044300693051353614,,"ci=[-1.29e-03,4.88e-04] signif=False"
arch,bootstrap,mean_return_ci,ITPA,0.0003694515540845925,,"ci=[-7.31e-04,1.56e-03] signif=False"
arch,bootstrap,mean_return_ci,HTRK,5.101386772214408e-05,,"ci=[-1.37e-03,1.35e-03] signif=False"
arch,bootstrap,mean_return_ci,NGTE,-0.0007875900117304214,,"ci=[-2.68e-03,1.19e-03] signif=False"
arch,bootstrap,mean_return_ci,ILVX,0.0004684735627093225,,"ci=[-8.83e-04,1.89e-03] signif=False"
arch,bootstrap,mean_return_ci,FCSG,0.0005883413429201389,,"ci=[-1.34e-03,2.56e-03] signif=False"
arch,bootstrap,mean_return_ci,FARS,-0.0013264096709231085,,"ci=[-2.47e-03,-2.67e-04] signif=True"
arch,bootstrap,mean_return_ci,MHRM,-0.0017972883814564632,,"ci=[-3.56e-03,-1.08e-04] signif=True"
arch,bootstrap,mean_return_ci,EAFC,-0.0018588301749429415,,"ci=[-3.56e-03,-1.62e-04] signif=True"
