library,family,test,target,statistic,pvalue,note
scipy,normality,anderson_darling,NGTE,0.406129088787452,,crit5%=0.751 reject=False
scipy,normality,shapiro,ILVX,0.9943697712612157,0.06291028680679495,
scipy,normality,normaltest_K2,ILVX,3.802502380410158,0.14938159745557622,
scipy,normality,jarque_bera,ILVX,3.712931752156126,0.15622377005930949,
scipy,normality,kstest_norm,ILVX,0.04461334670462075,0.265719786101708,
scipy,normality,cramervonmises,ILVX,0.1535112223068337,0.37914931675577335,
scipy,normality,skewtest,ILVX,1.9316338111539284,0.05340471955200154,
scipy,normality,kurtosistest,ILVX,0.267007865084734,0.7894631054119637,
scipy,normality,anderson_darling,ILVX,0.8168531474553902,,crit5%=0.751 reject=True
scipy,normality,shapiro,FCSG,0.9968198657654969,0.43731596500214376,
scipy,normality,normaltest_K2,FCSG,1.941856884070861,0.3787312448110157,
scipy,normality,jarque_bera,FCSG,2.011803605559064,0.36571468353276404,
scipy,normality,kstest_norm,FCSG,0.02995469265569156,0.7500416907633592,
scipy,normality,cramervonmises,FCSG,0.06460132614090057,0.7852858109633971,
scipy,normality,skewtest,FCSG,-1.3463163740314816,0.17820050739533355,
scipy,normality,kurtosistest,FCSG,-0.35956794223843785,0.7191702606413981,
scipy,normality,anderson_darling,FCSG,0.33622510753713186,,crit5%=0.751 reject=False
scipy,normality,shapiro,FARS,0.997090855535675,0.5224484589931735,
scipy,normality,normaltest_K2,FARS,0.44306879498557783,0.8012883593633291,
scipy,normality,jarque_bera,FARS,0.3059364775908083,0.8581569774778921,
scipy,normality,kstest_norm,FARS,0.02141027904496251,0.9724911658107154,
scipy,normality,cramervonmises,FARS,0.02218502196915561,0.9945051249304225,
scipy,normality,skewtest,FARS,-0.42960207067453005,0.6674851305650982,
scipy,normality,kurtosistest,FARS,0.5084396285280426,0.6111450673419344,
scipy,normality,anderson_darling,FARS,0.21010235017729428,,crit5%=0.751 reject=False
scipy,normality,shapiro,MHRM,0.9976324237940382,0.7093298816834396,
scipy,normality,normaltest_K2,MHRM,1.5433006715397344,0.46224957146904144,
scipy,normality,jarque_bera,MHRM,1.631115278822254,0.44239256303665064,
scipy,normality,kstest_norm,MHRM,0.019365642346421075,0.9903330481215847,
scipy,normality,cramervonmises,MHRM,0.03268963437519264,0.9666468714804922,
scipy,normality,skewtest,MHRM,-1.1398817524775147,0.2543355682062368,
scipy,normality,kurtosistest,MHRM,-0.4939334589886825,0.6213531737492752,
scipy,normality,anderson_darling,MHRM,0.220521280296623,,crit5%=0.751 reject=False
scipy,normality,shapiro,EAFC,0.994657184641798,0.08003303969025571,
scipy,normality,normaltest_K2,EAFC,7.444950680991783,0.024174054707007956,
scipy,normality,jarque_bera,EAFC,4.75901675267161,0.092596088750667,
scipy,normality,kstest_norm,EAFC,0.023760895692811146,0.93435541956959,
scipy,normality,cramervonmises,EAFC,0.05473189003324342,0.847303892603058,
scipy,normality,skewtest,EAFC,-0.40292047801455727,0.6870067260676747,
scipy,normality,kurtosistest,EAFC,-2.698630350638691,0.006962546498094511,
scipy,normality,anderson_darling,EAFC,0.4893336774126169,,crit5%=0.751 reject=False
scipy,dist_fit,ks_t,ALGO,0.027761389895665345,0.826051640864729,
scipy,dist_fit,ks_laplace,ALGO,0.06393891416172526,0.03234070963223834,
scipy,dist_fit,ks_cauchy,ALGO,0.07951349042658425,0.0034279900464780884,
scipy,dist_fit,ks_logistic,ALGO,0.03582961195891865,0.5316473557056397,
scipy,dist_fit,ks_skewnorm,ALGO,0.025337372734799524,0.8976203107358991,
scipy,dist_fit,ks_johnsonsu,ALGO,0.02783881234674146,0.8235178659434608,
scipy,dist_fit,ks_gennorm,ALGO,0.023661148958074973,0.9363841929497715,
scipy,dist_fit,ks_hypsecant,ALGO,0.041053055458780574,0.35987445796923057,
scipy,dist_fit,ks_genhyperbolic,ALGO,0.028355580286139603,0.8062855701497789,
scipy,dist_fit,ks_t,AENO,0.02803637466196149,0.8169942440764382,
scipy,dist_fit,ks_laplace,AENO,0.05249678111430767,0.12332113188464078,
scipy,dist_fit,ks_cauchy,AENO,0.07678172478232725,0.005263967198039424,
scipy,dist_fit,ks_logistic,AENO,0.032573810512463997,0.6525323858644747,
scipy,dist_fit,ks_skewnorm,AENO,0.030964812661298746,0.7129061573797235,
scipy,dist_fit,ks_johnsonsu,AENO,0.025713835493113985,0.8876127455075636,
scipy,dist_fit,ks_gennorm,AENO,0.02766835558424817,0.8290789115297679,
scipy,dist_fit,ks_hypsecant,AENO,0.0352961083110625,0.5510078977362253,
scipy,dist_fit,ks_genhyperbolic,AENO,0.025309938169745583,0.8983318699355034,
scipy,dist_fit,ks_t,LSST,0.026676366251815686,0.8600746236713378,
scipy,dist_fit,ks_laplace,LSST,0.0707796631884327,0.012814313346559726,
scipy,dist_fit,ks_cauchy,LSST,0.0821059168736716,0.0022502792125836824,
scipy,dist_fit,ks_logistic,LSST,0.03553257735985149,0.5423958986141508,
scipy,dist_fit,ks_skewnorm,LSST,0.023082296861939744,0.94743927371094,
scipy,dist_fit,ks_johnsonsu,LSST,0.02332317389241967,0.9429883097445625,
scipy,dist_fit,ks_gennorm,LSST,0.03312303076631673,0.6318374131670965,
scipy,dist_fit,ks_hypsecant,LSST,0.04332784824156316,0.2974399107466015,
scipy,dist_fit,ks_genhyperbolic,LSST,0.025176848788215855,0.9017488916027071,
scipy,dist_fit,ks_t,SRNA,0.03771788008483934,0.4654551672454641,
scipy,dist_fit,ks_laplace,SRNA,0.07334096000419699,0.008844190012412809,
scipy,dist_fit,ks_cauchy,SRNA,0.08154354967734471,0.002468256719333007,
scipy,dist_fit,ks_logistic,SRNA,0.03811833523672492,0.4519598169659096,
scipy,dist_fit,ks_skewnorm,SRNA,0.03041241539392281,0.7333274346911272,
scipy,dist_fit,ks_johnsonsu,SRNA,0.030618684087561743,0.7257303586681568,
scipy,dist_fit,ks_gennorm,SRNA,0.03992796781957131,0.3936955352190925,
scipy,dist_fit,ks_hypsecant,SRNA,0.049482731655444145,0.16790972489488976,
scipy,dist_fit,ks_genhyperbolic,SRNA,0.030856637508848705,0.7169234584670814,
scipy,dist_fit,ks_t,ELLT,0.02924363670448349,0.7755230320994424,
scipy,dist_fit,ks_laplace,ELLT,0.07237953882385606,0.010180682362236754,
scipy,dist_fit,ks_cauchy,ELLT,0.08367635633752357,0.0017323677323032897,
scipy,dist_fit,ks_logistic,ELLT,0.04167088241985384,0.3421224004271475,
scipy,dist_fit,ks_skewnorm,ELLT,0.02723568931691689,0.8428965380460113,
scipy,dist_fit,ks_johnsonsu,ELLT,0.02669319188991648,0.8595698209980054,
scipy,dist_fit,ks_gennorm,ELLT,0.025559947199825794,0.891757900588391,
scipy,dist_fit,ks_hypsecant,ELLT,0.04955318274470688,0.16673803273324617,
scipy,dist_fit,ks_genhyperbolic,ELLT,0.027656495304116735,0.8294634510717436,
scipy,dist_fit,ks_t,AMRP,0.021487223941832445,0.9715580170166312,
scipy,dist_fit,ks_laplace,AMRP,0.056665810422464935,0.07806839115325359,
scipy,dist_fit,ks_cauchy,AMRP,0.08386315256792842,0.001678745303064441,
scipy,dist_fit,ks_logistic,AMRP,0.027823245521590212,0.8240283615398081,
scipy,dist_fit,ks_skewnorm,AMRP,0.01800589784904416,0.9961127352542275,
scipy,dist_fit,ks_johnsonsu,AMRP,0.01879969825567973,0.993217420429381,
scipy,dist_fit,ks_gennorm,AMRP,0.022018646525888252,0.964544833664073,
scipy,dist_fit,ks_hypsecant,AMRP,0.03545859194402767,0.5450853021847305,
scipy,dist_fit,ks_genhyperbolic,AMRP,0.019196347879750497,0.9912756493410501,
scipy,dist_fit,ks_t,OTCS,0.021352629966835568,0.9731768906023976,
scipy,dist_fit,ks_laplace,OTCS,0.0585773096968783,0.06256850198397701,
scipy,dist_fit,ks_cauchy,OTCS,0.08068179584348079,0.002840432569509545,
scipy,dist_fit,ks_logistic,OTCS,0.03434893589586935,0.5859265809257557,
scipy,dist_fit,ks_skewnorm,OTCS,0.022106182144169345,0.9632929450481115,
scipy,dist_fit,ks_johnsonsu,OTCS,0.02214042360220489,0.9627957131279236,
scipy,dist_fit,ks_gennorm,OTCS,0.02181191852388699,0.9673921111405359,
scipy,dist_fit,ks_hypsecant,OTCS,0.04036970883754479,0.38018925532857695,
scipy,dist_fit,ks_genhyperbolic,OTCS,0.5157670543864815,7.7308673358199e-124,
scipy,dist_fit,ks_t,HETT,0.03143539701618159,0.6953472347655287,
scipy,dist_fit,ks_laplace,HETT,0.054795167709977555,0.09626128127535438,
scipy,dist_fit,ks_cauchy,HETT,0.07532548775746783,0.006575784984431029,
scipy,dist_fit,ks_logistic,HETT,0.026661981519899347,0.8605055869648481,
scipy,dist_fit,ks_skewnorm,HETT,0.03573157502460844,0.5351861012924058,
scipy,dist_fit,ks_johnsonsu,HETT,0.02928498874262353,0.7740597536648931,
scipy,dist_fit,ks_gennorm,HETT,0.02786099631882899,0.8227894658369167,
scipy,dist_fit,ks_hypsecant,HETT,0.03534650134750475,0.549168703597116,
scipy,dist_fit,ks_genhyperbolic,HETT,0.028073763847412003,0.8157504647869497,
scipy,dist_fit,ks_t,HUXZ,0.021881063860815925,0.9664567832709325,
scipy,dist_fit,ks_laplace,HUXZ,0.04975460099369744,0.16342392671403627,
scipy,dist_fit,ks_cauchy,HUXZ,0.07476425625491834,0.00715642359364827,
scipy,dist_fit,ks_logistic,HUXZ,0.02562625326803214,0.8899809794415423,
scipy,dist_fit,ks_skewnorm,HUXZ,0.02150531532878061,0.9713356288958286,
scipy,dist_fit,ks_johnsonsu,HUXZ,0.021698807805215714,0.9688855166141349,
scipy,dist_fit,ks_gennorm,HUXZ,0.02056074620179693,0.9814674092753785,
scipy,dist_fit,ks_hypsecant,HUXZ,0.029091551169347474,0.780882886927689,
scipy,dist_fit,ks_genhyperbolic,HUXZ,0.021659508440776742,0.9693937918589257,
scipy,dist_fit,ks_t,DUCT,0.025170996716506133,0.9018978070245279,
scipy,dist_fit,ks_laplace,DUCT,0.060574726505493115,0.04926194151645513,
scipy,dist_fit,ks_cauchy,DUCT,0.08665417121627833,0.0010406835357833935,
scipy,dist_fit,ks_logistic,DUCT,0.03164318245244918,0.6875591992349062,
scipy,dist_fit,ks_skewnorm,DUCT,0.02123506952852705,0.9745398995208576,
scipy,dist_fit,ks_johnsonsu,DUCT,0.02299317230132536,0.9490320004091659,
scipy,dist_fit,ks_gennorm,DUCT,0.026034356456782926,0.8787446093739644,
scipy,dist_fit,ks_hypsecant,DUCT,0.03964126681691821,0.4026159017992057,
scipy,dist_fit,ks_genhyperbolic,DUCT,0.023586643761644654,0.9378759342631844,
scipy,dist_fit,ks_t,SMAH,0.03792269385821928,0.45852716138298666,
scipy,dist_fit,ks_laplace,SMAH,0.07186797610140533,0.010963995273932698,
scipy,dist_fit,ks_cauchy,SMAH,0.08178573345238277,0.0023720941166268834,
scipy,dist_fit,ks_logistic,SMAH,0.04557979982611682,0.2435464395692798,
scipy,dist_fit,ks_skewnorm,SMAH,0.033732114654432765,0.6089545319094766,
scipy,dist_fit,ks_johnsonsu,SMAH,0.033117298397578654,0.6320532220858275,
scipy,dist_fit,ks_gennorm,SMAH,0.03283626856568711,0.6426394388028294,
scipy,dist_fit,ks_hypsecant,SMAH,0.05064442244407197,0.14940519574124356,
scipy,dist_fit,ks_genhyperbolic,SMAH,0.03276964560225726,0.6451503791845496,
scipy,dist_fit,ks_t,NPCK,0.029530476244953585,0.7653232331728178,
scipy,dist_fit,ks_laplace,NPCK,0.07401093356517238,0.00800921594609718,
scipy,dist_fit,ks_cauchy,NPCK,0.0819858555555261,0.0022952616153021433,
scipy,dist_fit,ks_logistic,NPCK,0.04372231836354512,0.2874334837504724,
scipy,dist_fit,ks_skewnorm,NPCK,0.03051347989643205,0.7296097163530171,
scipy,dist_fit,ks_johnsonsu,NPCK,0.029477430704756058,0.7672180575458187,
scipy,dist_fit,ks_gennorm,NPCK,0.0231520834919669,0.946171711302885,
scipy,dist_fit,ks_hypsecant,NPCK,0.053038546898718175,0.11643812707567502,
scipy,dist_fit,ks_genhyperbolic,NPCK,0.030802943357411572,0.7189144539897454,
scipy,dist_fit,ks_t,MSDP,0.029684275354374734,0.75980858173381,
scipy,dist_fit,ks_laplace,MSDP,0.06111049151901346,0.04613876850969423,
scipy,dist_fit,ks_cauchy,MSDP,0.08158349946490949,0.0024521496597030338,
scipy,dist_fit,ks_logistic,MSDP,0.041146659658107376,0.35714716298858407,
scipy,dist_fit,ks_skewnorm,MSDP,0.029156555742757523,0.7785962306584489,
scipy,dist_fit,ks_johnsonsu,MSDP,0.028491051300669118,0.8016812519783051,
scipy,dist_fit,ks_gennorm,MSDP,0.024274352687426365,0.9233439858726455,
scipy,dist_fit,ks_hypsecant,MSDP,0.047517025335840624,0.2033012263424595,
scipy,dist_fit,ks_genhyperbolic,MSDP,0.02964722830049349,0.7611397223950176,
scipy,dist_fit,ks_t,EORC,0.020790493108218233,0.9792740011588231,
scipy,dist_fit,ks_laplace,EORC,0.059553091577145056,0.05572628510116062,
scipy,dist_fit,ks_cauchy,EORC,0.083913718230721,0.001664497257580278,
scipy,dist_fit,ks_logistic,EORC,0.033156051758638005,0.6305943793239235,
scipy,dist_fit,ks_skewnorm,EORC,0.019819985077139002,0.9874382384854152,
scipy,dist_fit,ks_johnsonsu,EORC,0.019468582183354566,0.9897247347434915,
scipy,dist_fit,ks_gennorm,EORC,0.018573011471733736,0.9941706864430189,
scipy,dist_fit,ks_hypsecant,EORC,0.04053525189004159,0.37520298651086414,
scipy,dist_fit,ks_genhyperbolic,EORC,0.020731893773305643,0.979849503398137,
scipy,dist_fit,ks_t,CUBO,0.021055272297569372,0.9765337417061619,
scipy,dist_fit,ks_laplace,CUBO,0.05317141553678295,0.11479916416200175,
scipy,dist_fit,ks_cauchy,CUBO,0.07451891140388522,0.007424622879941316,
scipy,dist_fit,ks_logistic,CUBO,0.024802755108383312,0.9110385201149545,
scipy,dist_fit,ks_skewnorm,CUBO,0.02048769198518441,0.9821298429941119,
scipy,dist_fit,ks_johnsonsu,CUBO,0.020615748822994107,0.9809575997694242,
scipy,dist_fit,ks_gennorm,CUBO,0.019014487665591995,0.9922109573934892,
scipy,dist_fit,ks_hypsecant,CUBO,0.0311364829260804,0.7065151875766088,
scipy,dist_fit,ks_genhyperbolic,CUBO,0.02038448011136973,0.9830374771398381,
scipy,dist_fit,ks_t,HRET,0.05104281022755497,0.14344976637875706,
scipy,dist_fit,ks_laplace,HRET,0.06034848428706718,0.05063471159153976,
scipy,dist_fit,ks_cauchy,HRET,0.0867870911575016,0.0010168542439728929,
scipy,dist_fit,ks_logistic,HRET,0.04978440479274493,0.16293801605771796,
scipy,dist_fit,ks_skewnorm,HRET,0.03489626058644579,0.5656719109872426,
scipy,dist_fit,ks_johnsonsu,HRET,0.03734082980862208,0.4783465686099132,
scipy,dist_fit,ks_gennorm,HRET,0.05063228941304243,0.149589640021225,
scipy,dist_fit,ks_hypsecant,HRET,0.04899897981995116,0.17613212781266485,
scipy,dist_fit,ks_genhyperbolic,HRET,0.03821100278428158,0.4488665877398659,
scipy,dist_fit,ks_t,ANSO,0.02556005002249795,0.891755155807711,
scipy,dist_fit,ks_laplace,ANSO,0.05529266938956945,0.09110763847377412,
scipy,dist_fit,ks_cauchy,ANSO,0.07702152564830655,0.005072506820199443,
scipy,dist_fit,ks_logistic,ANSO,0.03175358855687849,0.6834142854607377,
scipy,dist_fit,ks_skewnorm,ANSO,0.024654123541263617,0.9145977865286744,
scipy,dist_fit,ks_johnsonsu,ANSO,0.02425190962132906,0.9238449930383162,
scipy,dist_fit,ks_gennorm,ANSO,0.02573201014640103,0.8871183068034219,
scipy,dist_fit,ks_hypsecant,ANSO,0.03888538464203645,0.42670342932548977,
scipy,dist_fit,ks_genhyperbolic,ANSO,0.024953500483759106,0.9073516957962126,
scipy,dist_fit,ks_t,DIHO,0.029133700164167275,0.7794009514219048,
scipy,dist_fit,ks_laplace,DIHO,0.06402492133869225,0.031985109446485915,
scipy,dist_fit,ks_cauchy,DIHO,0.07945246372090127,0.0034615614157651096,
scipy,dist_fit,ks_logistic,DIHO,0.03469044717261105,0.5732655371566544,
scipy,dist_fit,ks_skewnorm,DIHO,0.028335259207108332,0.8069732494202237,
scipy,dist_fit,ks_johnsonsu,DIHO,0.02811619270627952,0.8143355799865222,
scipy,dist_fit,ks_gennorm,DIHO,0.029498441981004042,0.7664679707943066,
scipy,dist_fit,ks_hypsecant,DIHO,0.03443904916172169,0.5825788629395181,
scipy,dist_fit,ks_genhyperbolic,DIHO,0.028210076333805678,0.8111919401443628,
scipy,dist_fit,ks_t,RTTH,0.0207480892667411,0.9796915559419256,
scipy,dist_fit,ks_laplace,RTTH,0.05768094337413998,0.06947464617913601,
scipy,dist_fit,ks_cauchy,RTTH,0.08230349516709051,0.002178027509269514,
scipy,dist_fit,ks_logistic,RTTH,0.03171078980447417,0.6850215573928822,
scipy,dist_fit,ks_skewnorm,RTTH,0.02335342843942778,0.9424141824881622,
scipy,dist_fit,ks_johnsonsu,RTTH,0.023532476005636904,0.9389477592064053,
scipy,dist_fit,ks_gennorm,RTTH,0.021525639010883224,0.9710844407021784,
scipy,dist_fit,ks_hypsecant,RTTH,0.03870861063540065,0.4324529546059601,
scipy,dist_fit,ks_genhyperbolic,RTTH,0.021749044312934673,0.968227840563217,
scipy,dist_fit,ks_t,SPLZ,0.026990541490883535,0.8505246760357044,
scipy,dist_fit,ks_laplace,SPLZ,0.06924807005551226,0.01589488438376594,
scipy,dist_fit,ks_cauchy,SPLZ,0.0806961363459473,0.0028338364852695456,
scipy,dist_fit,ks_logistic,SPLZ,0.03502962015100142,0.5607675694364228,
scipy,dist_fit,ks_skewnorm,SPLZ,0.03082696416326991,0.7180240121136442,
scipy,dist_fit,ks_johnsonsu,SPLZ,0.03137378449019701,0.6976529087297014,
scipy,dist_fit,ks_gennorm,SPLZ,0.027913994118413887,0.8210450415745042,
scipy,dist_fit,ks_hypsecant,SPLZ,0.04196703039924199,0.3338224277391182,
scipy,dist_fit,ks_genhyperbolic,SPLZ,0.02985193660448704,0.7537632024693908,
scipy,dist_fit,ks_t,NWIG,0.021160821517006823,0.9753764840109856,
scipy,dist_fit,ks_laplace,NWIG,0.042840704444187194,0.3101319977320779,
scipy,dist_fit,ks_cauchy,NWIG,0.07354344869715335,0.008583862428329939,
scipy,dist_fit,ks_logistic,NWIG,0.02309618202168917,0.947188500989635,
scipy,dist_fit,ks_skewnorm,NWIG,0.02465769838780474,0.9145130711579688,
scipy,dist_fit,ks_johnsonsu,NWIG,0.02376541371707841,0.9342626703862851,
scipy,dist_fit,ks_gennorm,NWIG,0.01708705947186584,0.9981583199794326,
scipy,dist_fit,ks_hypsecant,NWIG,0.026681593541024062,0.8599178765050035,
scipy,dist_fit,ks_genhyperbolic,NWIG,0.023612257221191313,0.9373653858941976,
scipy,dist_fit,ks_t,MMBT,0.028232444406404156,0.8104403745243279,
scipy,dist_fit,ks_laplace,MMBT,0.04613973119553527,0.2313458652101581,
scipy,dist_fit,ks_cauchy,MMBT,0.07245131375460515,0.010074927305694805,
scipy,dist_fit,ks_logistic,MMBT,0.025271545050749467,0.8993235457997535,
scipy,dist_fit,ks_skewnorm,MMBT,0.026900482800724546,0.8532886667391623,
scipy,dist_fit,ks_johnsonsu,MMBT,0.021820648073531013,0.9672749664148254,
scipy,dist_fit,ks_gennorm,MMBT,0.024587477318492312,0.916169056379862,
scipy,dist_fit,ks_hypsecant,MMBT,0.03261555624391199,0.6509587136617564,
scipy,dist_fit,ks_genhyperbolic,MMBT,0.018175837822351437,0.9955927709933683,
scipy,dist_fit,ks_t,MDGI,0.035190772098310785,0.5548589962534223,
scipy,dist_fit,ks_laplace,MDGI,0.0819772808361815,0.0022985058760012717,
scipy,dist_fit,ks_cauchy,MDGI,0.08470276000246002,0.0014562316676334124,
scipy,dist_fit,ks_logistic,MDGI,0.042381138924666995,0.3224451320948427,
scipy,dist_fit,ks_skewnorm,MDGI,0.030940586274344928,0.7138065445419821,
scipy,dist_fit,ks_johnsonsu,MDGI,0.029726542588683125,0.7582877769330715,
scipy,dist_fit,ks_gennorm,MDGI,0.028914369320294786,0.7870821453898778,
scipy,dist_fit,ks_hypsecant,MDGI,0.04863550315128862,0.18251625988878017,
scipy,dist_fit,ks_genhyperbolic,MDGI,0.034748403422383056,0.5711242647163044,
scipy,dist_fit,ks_t,AGVF,0.03364273750184743,0.6123051388650274,
scipy,dist_fit,ks_laplace,AGVF,0.04970998196220089,0.16415353159054513,
scipy,dist_fit,ks_cauchy,AGVF,0.07032643930206557,0.013664540961089253,
scipy,dist_fit,ks_logistic,AGVF,0.027045619876968185,0.8488240008935578,
scipy,dist_fit,ks_skewnorm,AGVF,0.0380154658750792,0.455406765401437,
scipy,dist_fit,ks_johnsonsu,AGVF,0.031134346682127223,0.7065948266783528,
scipy,dist_fit,ks_gennorm,AGVF,0.026073705542024928,0.8776345348477431,
scipy,dist_fit,ks_hypsecant,AGVF,0.02820738320169225,0.8112823626394188,
scipy,dist_fit,ks_genhyperbolic,AGVF,0.026964923668534424,0.851313042512692,
scipy,dist_fit,ks_t,RRES,0.03624646536756637,0.5167032178633015,
scipy,dist_fit,ks_laplace,RRES,0.06329025972316094,0.035136273101829985,
scipy,dist_fit,ks_cauchy,RRES,0.08111624333859757,0.0026467676954202127,
scipy,dist_fit,ks_logistic,RRES,0.037739365514647516,0.46472590213908893,
scipy,dist_fit,ks_skewnorm,RRES,0.0306920693386441,0.7230189360595379,
scipy,dist_fit,ks_johnsonsu,RRES,0.03640354332716278,0.5111171442484217,
scipy,dist_fit,ks_gennorm,RRES,0.03550039559291973,0.5435651412999769,
scipy,dist_fit,ks_hypsecant,RRES,0.042337308936145124,0.3236366823719612,
scipy,dist_fit,ks_genhyperbolic,RRES,0.030472940532476955,0.7311020665426649,
scipy,dist_fit,ks_t,CTGI,0.021003894165691372,0.9770835667309791,
scipy,dist_fit,ks_laplace,CTGI,0.058582147697708836,0.06253288064217188,
scipy,dist_fit,ks_cauchy,CTGI,0.08402179009336341,0.0016344214045715838,
scipy,dist_fit,ks_logistic,CTGI,0.03356510592190126,0.6152177503544635,
scipy,dist_fit,ks_skewnorm,CTGI,0.022467257146236486,0.9578352871537229,
scipy,dist_fit,ks_johnsonsu,CTGI,0.02300816610125833,0.9487660963074913,
scipy,dist_fit,ks_gennorm,CTGI,0.02036638795417689,0.9831932009066773,
scipy,dist_fit,ks_hypsecant,CTGI,0.042680129350955665,0.3143968147751741,
scipy,dist_fit,ks_genhyperbolic,CTGI,0.02195935431394419,0.9653771268349214,
scipy,dist_fit,ks_t,ALUT,0.031406015193031434,0.6964469891554554,
scipy,dist_fit,ks_laplace,ALUT,0.05563296253739014,0.08771716984176947,
scipy,dist_fit,ks_cauchy,ALUT,0.07648797405154159,0.005507509817492305,
scipy,dist_fit,ks_logistic,ALUT,0.03696958012139717,0.4912072124929385,
scipy,dist_fit,ks_skewnorm,ALUT,0.02512060454398235,0.9031754365638041,
scipy,dist_fit,ks_johnsonsu,ALUT,0.024845805873114468,0.9099934770114301,
scipy,dist_fit,ks_gennorm,ALUT,0.03071865539020835,0.7220355915149582,
scipy,dist_fit,ks_hypsecant,ALUT,0.045961434331396434,0.2351799703930718,
scipy,dist_fit,ks_genhyperbolic,ALUT,0.531228905764399,5.774551815069323e-132,
scipy,dist_fit,ks_t,ACAC,0.042339416079259284,0.32357932960117,
scipy,dist_fit,ks_laplace,ACAC,0.07333039449072137,0.008857968102116132,
scipy,dist_fit,ks_cauchy,ACAC,0.08521758971773308,0.001333702552466363,
scipy,dist_fit,ks_logistic,ACAC,0.05001191371810371,0.15926654727266498,
scipy,dist_fit,ks_skewnorm,ACAC,0.040929401683412636,0.36349785786132816,
scipy,dist_fit,ks_johnsonsu,ACAC,0.039626707914182935,0.4030720934866393,
scipy,dist_fit,ks_gennorm,ACAC,0.03570534585094565,0.5361343672901784,
scipy,dist_fit,ks_hypsecant,ACAC,0.055375601808426766,0.09027140286490898,
scipy,dist_fit,ks_genhyperbolic,ACAC,0.038778152432358715,0.43018596420028266,
scipy,dist_fit,ks_t,SRTX,0.033146667922290485,0.630947600649727,
scipy,dist_fit,ks_laplace,SRTX,0.06500456339184513,0.028170877996455235,
scipy,dist_fit,ks_cauchy,SRTX,0.08585012442849423,0.001196307636780945,
scipy,dist_fit,ks_logistic,SRTX,0.04043116820365217,0.37833324208965036,
scipy,dist_fit,ks_skewnorm,SRTX,0.029393679684616203,0.770201930483845,
scipy,dist_fit,ks_johnsonsu,SRTX,0.027599594975884933,0.8313038913866715,
scipy,dist_fit,ks_gennorm,SRTX,0.027023455222014603,0.8495093167519349,
scipy,dist_fit,ks_hypsecant,SRTX,0.046063748102309454,0.23297402137994627,
scipy,dist_fit,ks_genhyperbolic,SRTX,0.034232579138935015,0.5902560521185534,
scipy,dist_fit,ks_t,GARI,0.0404955286382257,0.3763957126655203,
scipy,dist_fit,ks_laplace,GARI,0.09541227589299162,0.0002095961998497699,
scipy,dist_fit,ks_cauchy,GARI,0.08131114063796882,0.002563916993515524,
scipy,dist_fit,ks_logistic,GARI,0.05048669563320607,0.15181721877561427,
scipy,dist_fit,ks_skewnorm,GARI,0.038799565274089565,0.4294892734539273,
scipy,dist_fit,ks_johnsonsu,GARI,0.0405742121120346,0.37403548544830645,
scipy,dist_fit,ks_gennorm,GARI,0.0303209241855823,0.7366849957429851,
scipy,dist_fit,ks_hypsecant,GARI,0.05859012317313439,0.06247419648813235,
scipy,dist_fit,ks_genhyperbolic,GARI,0.03854394394736682,0.4378473993948325,
scipy,dist_fit,ks_t,RCRI,0.025903644252059266,0.882398858207709,
scipy,dist_fit,ks_laplace,RCRI,0.061106762324013686,0.04615989990215197,
scipy,dist_fit,ks_cauchy,RCRI,0.08147187831319658,0.002497398884769863,
scipy,dist_fit,ks_logistic,RCRI,0.03779797572088195,0.4627395048703057,
scipy,dist_fit,ks_skewnorm,RCRI,0.024891684947044745,0.9088728465977461,
scipy,dist_fit,ks_johnsonsu,RCRI,0.025895461769865014,0.8826258970683138,
scipy,dist_fit,ks_gennorm,RCRI,0.02224977049504817,0.961179406712974,
scipy,dist_fit,ks_hypsecant,RCRI,0.04460547049231878,0.26590635355854586,
scipy,dist_fit,ks_genhyperbolic,RCRI,0.024679694955950016,0.9139908350037179,
scipy,dist_fit,ks_t,ACIX,0.03212993057403324,0.669258842132286,
scipy,dist_fit,ks_laplace,ACIX,0.053074147902467395,0.11599710594272872,
scipy,dist_fit,ks_cauchy,ACIX,0.07690381479470366,0.005165677189881562,
scipy,dist_fit,ks_logistic,ACIX,0.031641534723715115,0.687621026033999,
scipy,dist_fit,ks_skewnorm,ACIX,0.02545053694369792,0.8946594993208193,
scipy,dist_fit,ks_johnsonsu,ACIX,0.025651593280738627,0.8892982470925703,
scipy,dist_fit,ks_gennorm,ACIX,0.032015432856286496,0.6735690883500731,
scipy,dist_fit,ks_hypsecant,ACIX,0.035133556695809864,0.5569544827798798,
scipy,dist_fit,ks_genhyperbolic,ACIX,0.025521684126694644,0.8927769814718473,
scipy,dist_fit,ks_t,CCNS,0.02989064780466219,0.7523626254724902,
scipy,dist_fit,ks_laplace,CCNS,0.07243162908727752,0.01010383180248604,
scipy,dist_fit,ks_cauchy,CCNS,0.08434826344060817,0.0015466050524828253,
scipy,dist_fit,ks_logistic,CCNS,0.03839380649341467,0.4427980087460055,
scipy,dist_fit,ks_skewnorm,CCNS,0.02668177356607812,0.8599124768998829,
scipy,dist_fit,ks_johnsonsu,CCNS,0.02592929144129308,0.8816859123608357,
scipy,dist_fit,ks_gennorm,CCNS,0.028551416771538635,0.7996186535758425,
