a,b,kendall_tau,lower_TD,upper_TD,asymmetry
OTCS,AGVF,0.09761319333000326,0.040080160320641274,0.12024048096192387,-0.08016032064128259
OTCS,RRES,0.05377408606482215,0.1603206412825651,0.12024048096192387,0.040080160320641225
OTCS,CTGI,0.09996337905331798,0.1402805611222445,0.2204408817635271,-0.08016032064128262
OTCS,ALUT,0.08240469090258738,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
OTCS,ACAC,0.07881170754348549,0.12024048096192384,0.14028056112224452,-0.020040080160320675
OTCS,SRTX,0.12063213568849677,0.1002004008016032,0.16032064128256515,-0.060120240480961956
OTCS,GARI,0.10508396821709357,0.12024048096192384,0.16032064128256515,-0.04008016032064131
OTCS,RCRI,0.03905171619699669,0.08016032064128255,0.16032064128256515,-0.0801603206412826
OTCS,ACIX,0.062206946141211764,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
OTCS,CCNS,0.0749454671532201,0.06012024048096192,0.10020040080160322,-0.0400801603206413
OTCS,MTNS,0.15537739594666464,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
OTCS,IHOZ,0.11491764300509455,0.1402805611222445,0.2204408817635271,-0.08016032064128262
OTCS,NAYO,0.06429206697889726,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
OTCS,FWWG,0.05671258567099342,0.06012024048096192,0.16032064128256515,-0.10020040080160322
OTCS,EELT,0.05423960727157568,0.12024048096192384,0.14028056112224452,-0.020040080160320675
OTCS,HRND,0.032501478986584086,0.1402805611222445,0.08016032064128258,0.060120240480961915
OTCS,AETS,0.06634632411799567,0.12024048096192384,0.08016032064128258,0.04008016032064127
OTCS,ULXY,0.08405938251472247,0.22044088176352705,0.08016032064128258,0.14028056112224446
OTCS,BLBT,0.08377165625375423,0.12024048096192384,0.10020040080160322,0.02004008016032062
OTCS,BENI,0.15366223960768868,0.08016032064128255,0.2204408817635271,-0.14028056112224457
OTCS,ITPA,0.09104337695084287,0.2004008016032064,0.12024048096192387,0.08016032064128252
OTCS,HTRK,0.14603612109378372,0.18036072144288576,0.16032064128256515,0.020040080160320606
OTCS,NGTE,0.1125115699731943,0.12024048096192384,0.20040080160320645,-0.0801603206412826
OTCS,ILVX,0.1481743807062467,0.12024048096192384,0.1803607214428858,-0.06012024048096197
OTCS,FCSG,0.06577300592783532,0.1002004008016032,0.14028056112224452,-0.04008016032064132
OTCS,FARS,0.028033321283112936,0.020040080160320637,0.10020040080160322,-0.08016032064128259
OTCS,MHRM,0.07636457314127376,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
OTCS,EAFC,0.033724912569040935,0.12024048096192384,0.10020040080160322,0.02004008016032062
HETT,HUXZ,0.12328419833573784,0.1402805611222445,0.20040080160320645,-0.060120240480961956
HETT,DUCT,0.14029594076672205,0.12024048096192384,0.1803607214428858,-0.06012024048096197
HETT,SMAH,0.1308657177790245,0.12024048096192384,0.14028056112224452,-0.020040080160320675
HETT,NPCK,0.17115554764681987,0.18036072144288576,0.3206412825651303,-0.14028056112224455
HETT,MSDP,0.13310205282468132,0.18036072144288576,0.12024048096192387,0.06012024048096189
HETT,EORC,0.15506889446912625,0.2004008016032064,0.12024048096192387,0.08016032064128252
HETT,CUBO,0.21770711352537594,0.280561122244489,0.1803607214428858,0.10020040080160317
HETT,HRET,0.12644769777228668,0.18036072144288576,0.12024048096192387,0.06012024048096189
HETT,ANSO,0.1299964989893483,0.18036072144288576,0.16032064128256515,0.020040080160320606
HETT,DIHO,0.14620695984851498,0.1603206412825651,0.08016032064128258,0.08016032064128252
HETT,RTTH,0.052032611934175625,0.12024048096192384,0.16032064128256515,-0.04008016032064131
HETT,SPLZ,0.08296210448131516,0.1603206412825651,0.14028056112224452,0.020040080160320578
HETT,NWIG,0.10261610711454873,0.1603206412825651,0.14028056112224452,0.020040080160320578
HETT,MMBT,0.08758184138200151,0.2004008016032064,0.12024048096192387,0.08016032064128252
HETT,MDGI,0.11847130170401234,0.2004008016032064,0.12024048096192387,0.08016032064128252
HETT,AGVF,0.11497832990105436,0.2004008016032064,0.16032064128256515,0.04008016032064124
HETT,RRES,0.08121790642199647,0.12024048096192384,0.1803607214428858,-0.06012024048096197
HETT,CTGI,0.11154974467510943,0.1603206412825651,0.10020040080160322,0.06012024048096187
HETT,ALUT,0.08394737798565276,0.1002004008016032,0.12024048096192387,-0.020040080160320675
HETT,ACAC,0.19983983840425448,0.3206412825651302,0.24048096192384774,0.08016032064128245
HETT,SRTX,0.17307111901107888,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
HETT,GARI,0.1663293024017975,0.22044088176352705,0.16032064128256515,0.0601202404809619
HETT,RCRI,0.08977098500044521,0.18036072144288576,0.24048096192384774,-0.060120240480961984
HETT,ACIX,0.1237820419512545,0.1603206412825651,0.1803607214428858,-0.020040080160320717
HETT,CCNS,0.10557706409976995,0.12024048096192384,0.14028056112224452,-0.020040080160320675
HETT,MTNS,0.15738467667958825,0.1402805611222445,0.1803607214428858,-0.04008016032064132
HETT,IHOZ,0.15758614723944034,0.1603206412825651,0.20040080160320645,-0.04008016032064135
HETT,NAYO,0.10350142254847818,0.24048096192384769,0.08016032064128258,0.16032064128256512
HETT,FWWG,0.12842419589061124,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
HETT,EELT,0.07587183800517767,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
HETT,HRND,0.08695757159702706,0.18036072144288576,0.060120240480961935,0.12024048096192383
HETT,AETS,0.09987444265093193,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
HETT,ULXY,0.10412919167435541,0.1402805611222445,0.10020040080160322,0.04008016032064127
HETT,BLBT,0.12452664663493568,0.1002004008016032,0.16032064128256515,-0.060120240480961956
HETT,BENI,0.2266380665953083,0.22044088176352705,0.24048096192384774,-0.02004008016032069
HETT,ITPA,0.10633459682659838,0.1402805611222445,0.1803607214428858,-0.04008016032064132
HETT,HTRK,0.16023283223266052,0.1002004008016032,0.2204408817635271,-0.12024048096192391
HETT,NGTE,0.17763523248247337,0.18036072144288576,0.24048096192384774,-0.060120240480961984
HETT,ILVX,0.22734900343308018,0.12024048096192384,0.24048096192384774,-0.1202404809619239
HETT,FCSG,0.0746079461138719,0.18036072144288576,0.14028056112224452,0.04008016032064124
HETT,FARS,0.11150995179396804,0.06012024048096192,0.16032064128256515,-0.10020040080160322
HETT,MHRM,0.05245619280524097,0.2004008016032064,0.10020040080160322,0.10020040080160317
HETT,EAFC,0.07213196562870758,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
HUXZ,DUCT,0.17094210374700058,0.1603206412825651,0.12024048096192387,0.040080160320641225
HUXZ,SMAH,0.17063041746142887,0.18036072144288576,0.2204408817635271,-0.04008016032064135
HUXZ,NPCK,0.11836639872203304,0.22044088176352705,0.1803607214428858,0.04008016032064124
HUXZ,MSDP,0.1306776572444641,0.1402805611222445,0.08016032064128258,0.060120240480961915
HUXZ,EORC,0.11702260372121871,0.1603206412825651,0.08016032064128258,0.08016032064128252
HUXZ,CUBO,0.21476688316391815,0.22044088176352705,0.24048096192384774,-0.02004008016032069
HUXZ,HRET,0.1497619727900545,0.12024048096192384,0.08016032064128258,0.04008016032064127
HUXZ,ANSO,0.11778577234790866,0.22044088176352705,0.16032064128256515,0.0601202404809619
HUXZ,DIHO,0.09383378552526471,0.1002004008016032,0.12024048096192387,-0.020040080160320675
HUXZ,RTTH,0.048917308180242425,0.1002004008016032,0.14028056112224452,-0.04008016032064132
HUXZ,SPLZ,0.10296094196424978,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
HUXZ,NWIG,0.14202702593942904,0.1002004008016032,0.14028056112224452,-0.04008016032064132
HUXZ,MMBT,0.10215611946785134,0.12024048096192384,0.16032064128256515,-0.04008016032064131
HUXZ,MDGI,0.09442982350242653,0.12024048096192384,0.16032064128256515,-0.04008016032064131
HUXZ,AGVF,0.11960467118976909,0.1603206412825651,0.12024048096192387,0.040080160320641225
HUXZ,RRES,0.06429103203822482,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
HUXZ,CTGI,0.134928491521195,0.22044088176352705,0.20040080160320645,0.020040080160320606
HUXZ,ALUT,0.09707354771796488,0.1402805611222445,0.16032064128256515,-0.02004008016032066
HUXZ,ACAC,0.16908515826834392,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
HUXZ,SRTX,0.1810931099146083,0.1402805611222445,0.1803607214428858,-0.04008016032064132
HUXZ,GARI,0.1702307463459678,0.22044088176352705,0.14028056112224452,0.08016032064128253
HUXZ,RCRI,0.09011597492173101,0.22044088176352705,0.20040080160320645,0.020040080160320606
HUXZ,ACIX,0.11639943418496827,0.1402805611222445,0.16032064128256515,-0.02004008016032066
HUXZ,CCNS,0.10508481421860211,0.06012024048096192,0.060120240480961935,-1.3877787807814457e-17
HUXZ,MTNS,0.17001171220602798,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
HUXZ,IHOZ,0.18732243603673207,0.1402805611222445,0.2204408817635271,-0.08016032064128262
HUXZ,NAYO,0.04728332166340713,0.2004008016032064,0.060120240480961935,0.14028056112224446
HUXZ,FWWG,0.14713552158462118,0.1402805611222445,0.12024048096192387,0.02004008016032062
HUXZ,EELT,0.0883698657155416,0.1002004008016032,0.20040080160320645,-0.10020040080160325
HUXZ,HRND,0.040653220257312044,0.2004008016032064,0.10020040080160322,0.10020040080160317
HUXZ,AETS,0.06232720982774325,0.1603206412825651,0.10020040080160322,0.06012024048096187
HUXZ,ULXY,0.13143556188682584,0.1603206412825651,0.14028056112224452,0.020040080160320578
HUXZ,BLBT,0.13950325160205806,0.24048096192384769,0.1803607214428858,0.06012024048096187
HUXZ,BENI,0.18942089801251552,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
HUXZ,ITPA,0.14752237921259595,0.280561122244489,0.16032064128256515,0.12024048096192383
HUXZ,HTRK,0.19585475971251493,0.1603206412825651,0.20040080160320645,-0.04008016032064135
HUXZ,NGTE,0.12848238035363443,0.1402805611222445,0.1803607214428858,-0.04008016032064132
HUXZ,ILVX,0.24573645282532935,0.1603206412825651,0.20040080160320645,-0.04008016032064135
HUXZ,FCSG,0.11133109592679334,0.18036072144288576,0.20040080160320645,-0.02004008016032069
HUXZ,FARS,0.09768974772816429,0.2004008016032064,0.16032064128256515,0.04008016032064124
HUXZ,MHRM,0.08533586652818428,0.1603206412825651,0.14028056112224452,0.020040080160320578
HUXZ,EAFC,0.12836630565905163,0.1603206412825651,0.12024048096192387,0.040080160320641225
DUCT,SMAH,0.24605229626652186,0.24048096192384769,0.16032064128256515,0.08016032064128253
DUCT,NPCK,0.1625349787729547,0.2004008016032064,0.1803607214428858,0.020040080160320578
DUCT,MSDP,0.18588848369449762,0.1402805611222445,0.16032064128256515,-0.02004008016032066
DUCT,EORC,0.15918239724452835,0.2605210420841683,0.14028056112224452,0.1202404809619238
DUCT,CUBO,0.18874957918678417,0.2004008016032064,0.1803607214428858,0.020040080160320578
DUCT,HRET,0.17222280971953485,0.24048096192384769,0.12024048096192387,0.12024048096192382
DUCT,ANSO,0.16289170797856314,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
DUCT,DIHO,0.11681853533092051,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
DUCT,RTTH,0.0531730780254068,0.1002004008016032,0.12024048096192387,-0.020040080160320675
DUCT,SPLZ,0.1290800457511259,0.08016032064128255,0.2204408817635271,-0.14028056112224457
DUCT,NWIG,0.16229597869169876,0.18036072144288576,0.2605210420841684,-0.08016032064128262
DUCT,MMBT,0.07435345531728818,0.22044088176352705,0.060120240480961935,0.16032064128256512
DUCT,MDGI,0.0753678051841113,0.18036072144288576,0.08016032064128258,0.10020040080160318
DUCT,AGVF,0.13919134283628332,0.2004008016032064,0.20040080160320645,-5.551115123125783e-17
DUCT,RRES,0.08334809523847408,0.12024048096192384,0.08016032064128258,0.04008016032064127
DUCT,CTGI,0.08956870331963494,0.1402805611222445,0.10020040080160322,0.04008016032064127
DUCT,ALUT,0.11721847948682591,0.1603206412825651,0.1803607214428858,-0.020040080160320717
DUCT,ACAC,0.17261658606683555,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
DUCT,SRTX,0.18589973908475732,0.1402805611222445,0.1803607214428858,-0.04008016032064132
DUCT,GARI,0.15521412883203467,0.1002004008016032,0.2204408817635271,-0.12024048096192391
DUCT,RCRI,0.10990400303070791,0.1002004008016032,0.20040080160320645,-0.10020040080160325
DUCT,ACIX,0.1639741569285804,0.1002004008016032,0.20040080160320645,-0.10020040080160325
DUCT,CCNS,0.13500632272754157,0.12024048096192384,0.16032064128256515,-0.04008016032064131
DUCT,MTNS,0.19771346041623844,0.2605210420841683,0.16032064128256515,0.10020040080160317
DUCT,IHOZ,0.21314227836514962,0.2004008016032064,0.28056112224448904,-0.08016032064128265
DUCT,NAYO,0.10612031701954232,0.18036072144288576,0.12024048096192387,0.06012024048096189
DUCT,FWWG,0.21509913014622353,0.1402805611222445,0.24048096192384774,-0.10020040080160325
DUCT,EELT,0.0695154471989989,0.12024048096192384,0.16032064128256515,-0.04008016032064131
DUCT,HRND,0.05239408410029279,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
DUCT,AETS,0.14260067719106456,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
DUCT,ULXY,0.15569465416158007,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
DUCT,BLBT,0.1858076206542902,0.2004008016032064,0.14028056112224452,0.06012024048096187
DUCT,BENI,0.26814823824303974,0.12024048096192384,0.2204408817635271,-0.10020040080160326
DUCT,ITPA,0.17739344798971532,0.2605210420841683,0.2204408817635271,0.04008016032064121
DUCT,HTRK,0.17330348448055719,0.1002004008016032,0.24048096192384774,-0.14028056112224455
DUCT,NGTE,0.24406483065802542,0.1603206412825651,0.24048096192384774,-0.08016032064128265
DUCT,ILVX,0.26271661550718733,0.22044088176352705,0.20040080160320645,0.020040080160320606
DUCT,FCSG,0.12098134760807784,0.1402805611222445,0.2204408817635271,-0.08016032064128262
DUCT,FARS,0.12007213607099809,0.12024048096192384,0.16032064128256515,-0.04008016032064131
DUCT,MHRM,0.1374743387468857,0.1603206412825651,0.1803607214428858,-0.020040080160320717
DUCT,EAFC,0.169837983739978,0.18036072144288576,0.14028056112224452,0.04008016032064124
SMAH,NPCK,0.15039125991473162,0.1603206412825651,0.12024048096192387,0.040080160320641225
SMAH,MSDP,0.13193332182901207,0.12024048096192384,0.10020040080160322,0.02004008016032062
SMAH,EORC,0.13456794595727486,0.1603206412825651,0.10020040080160322,0.06012024048096187
SMAH,CUBO,0.1657210002333985,0.18036072144288576,0.16032064128256515,0.020040080160320606
SMAH,HRET,0.0998466806982704,0.18036072144288576,0.16032064128256515,0.020040080160320606
SMAH,ANSO,0.12543158606369365,0.1603206412825651,0.14028056112224452,0.020040080160320578
SMAH,DIHO,0.1104187360342347,0.18036072144288576,0.2204408817635271,-0.04008016032064135
SMAH,RTTH,0.04146462187308473,0.1002004008016032,0.16032064128256515,-0.060120240480961956
SMAH,SPLZ,0.12103725523335826,0.12024048096192384,0.16032064128256515,-0.04008016032064131
SMAH,NWIG,0.10698505444624187,0.1402805611222445,0.1803607214428858,-0.04008016032064132
SMAH,MMBT,0.06263933489468897,0.1002004008016032,0.16032064128256515,-0.060120240480961956
SMAH,MDGI,0.13648984716420792,0.1402805611222445,0.16032064128256515,-0.02004008016032066
SMAH,AGVF,0.09399521935437138,0.12024048096192384,0.10020040080160322,0.02004008016032062
SMAH,RRES,0.13592225201070868,0.2004008016032064,0.1803607214428858,0.020040080160320578
SMAH,CTGI,0.05491303892926414,0.2004008016032064,0.12024048096192387,0.08016032064128252
SMAH,ALUT,0.07466638771076695,0.12024048096192384,0.14028056112224452,-0.020040080160320675
SMAH,ACAC,0.15905706996321958,0.18036072144288576,0.24048096192384774,-0.060120240480961984
SMAH,SRTX,0.20283941376729359,0.12024048096192384,0.2204408817635271,-0.10020040080160326
SMAH,GARI,0.11669309211243852,0.1402805611222445,0.20040080160320645,-0.060120240480961956
SMAH,RCRI,0.08086051621314917,0.12024048096192384,0.1803607214428858,-0.06012024048096197
SMAH,ACIX,0.1255111249046546,0.2004008016032064,0.2204408817635271,-0.020040080160320717
SMAH,CCNS,0.05977020759706949,0.1402805611222445,0.12024048096192387,0.02004008016032062
SMAH,MTNS,0.15758400253619995,0.18036072144288576,0.10020040080160322,0.08016032064128253
SMAH,IHOZ,0.21161197897803638,0.12024048096192384,0.24048096192384774,-0.1202404809619239
SMAH,NAYO,0.07968547536840749,0.1002004008016032,0.04008016032064129,0.06012024048096191
SMAH,FWWG,0.1628945802391088,0.08016032064128255,0.14028056112224452,-0.06012024048096197
SMAH,EELT,0.03808435378560499,0.06012024048096192,0.20040080160320645,-0.14028056112224452
SMAH,HRND,0.0526455580485207,0.1002004008016032,0.060120240480961935,0.04008016032064126
SMAH,AETS,0.07842411319234636,0.1603206412825651,0.14028056112224452,0.020040080160320578
SMAH,ULXY,0.1751052305414041,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
SMAH,BLBT,0.1457005344575121,0.12024048096192384,0.1803607214428858,-0.06012024048096197
SMAH,BENI,0.1902097828030143,0.12024048096192384,0.3006012024048097,-0.18036072144288584
SMAH,ITPA,0.12577274923319753,0.12024048096192384,0.14028056112224452,-0.020040080160320675
SMAH,HTRK,0.20522564676880264,0.22044088176352705,0.2605210420841684,-0.04008016032064132
SMAH,NGTE,0.15819654649405152,0.22044088176352705,0.2204408817635271,-5.551115123125783e-17
SMAH,ILVX,0.18729024313687614,0.18036072144288576,0.24048096192384774,-0.060120240480961984
SMAH,FCSG,0.10275168811518619,0.2004008016032064,0.2204408817635271,-0.020040080160320717
SMAH,FARS,0.08906201584773983,0.12024048096192384,0.08016032064128258,0.04008016032064127
SMAH,MHRM,0.10727753528462934,0.12024048096192384,0.2204408817635271,-0.10020040080160326
SMAH,EAFC,0.09868325748859692,0.1402805611222445,0.10020040080160322,0.04008016032064127
NPCK,MSDP,0.1462536856061022,0.1002004008016032,0.14028056112224452,-0.04008016032064132
NPCK,EORC,0.18748214457192575,0.22044088176352705,0.2204408817635271,-5.551115123125783e-17
NPCK,CUBO,0.2209296796659697,0.2004008016032064,0.28056112224448904,-0.08016032064128265
NPCK,HRET,0.11348020612316079,0.22044088176352705,0.14028056112224452,0.08016032064128253
NPCK,ANSO,0.1011383436812148,0.18036072144288576,0.2204408817635271,-0.04008016032064135
NPCK,DIHO,0.08973698211948916,0.18036072144288576,0.04008016032064129,0.14028056112224446
NPCK,RTTH,0.09593006073805221,0.1002004008016032,0.12024048096192387,-0.020040080160320675
NPCK,SPLZ,0.07824274156154792,0.1002004008016032,0.12024048096192387,-0.020040080160320675
NPCK,NWIG,0.15134121808987955,0.2004008016032064,0.16032064128256515,0.04008016032064124
NPCK,MMBT,0.03567173452610545,0.12024048096192384,0.16032064128256515,-0.04008016032064131
NPCK,MDGI,0.15308012457998083,0.18036072144288576,0.10020040080160322,0.08016032064128253
NPCK,AGVF,0.1598425387081525,0.24048096192384769,0.16032064128256515,0.08016032064128253
NPCK,RRES,0.05719231340191558,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
NPCK,CTGI,0.06890416967026328,0.12024048096192384,0.08016032064128258,0.04008016032064127
NPCK,ALUT,0.06938999163834726,0.2004008016032064,0.16032064128256515,0.04008016032064124
NPCK,ACAC,0.18900142438938786,0.2004008016032064,0.2605210420841684,-0.060120240480961984
NPCK,SRTX,0.2177255834480979,0.24048096192384769,0.20040080160320645,0.04008016032064124
NPCK,GARI,0.1445006249974055,0.22044088176352705,0.1803607214428858,0.04008016032064124
NPCK,RCRI,0.09313615362954501,0.08016032064128255,0.14028056112224452,-0.06012024048096197
NPCK,ACIX,0.1096367998369367,0.1402805611222445,0.1803607214428858,-0.04008016032064132
NPCK,CCNS,0.0596260303810815,0.06012024048096192,0.10020040080160322,-0.0400801603206413
NPCK,MTNS,0.18912510827339274,0.34068136272545085,0.2204408817635271,0.12024048096192375
NPCK,IHOZ,0.2001594077008711,0.3006012024048096,0.28056112224448904,0.02004008016032055
NPCK,NAYO,0.03837670017737411,0.1002004008016032,0.14028056112224452,-0.04008016032064132
NPCK,FWWG,0.13701685435584546,0.1603206412825651,0.10020040080160322,0.06012024048096187
NPCK,EELT,0.07433855159912506,0.08016032064128255,0.10020040080160322,-0.020040080160320675
NPCK,HRND,0.051629889358013804,0.1002004008016032,0.060120240480961935,0.04008016032064126
NPCK,AETS,0.10153567801590081,0.1402805611222445,0.16032064128256515,-0.02004008016032066
NPCK,ULXY,0.11245733685289258,0.18036072144288576,0.20040080160320645,-0.02004008016032069
NPCK,BLBT,0.09300959145484819,0.24048096192384769,0.08016032064128258,0.16032064128256512
NPCK,BENI,0.21712523522168153,0.2605210420841683,0.1803607214428858,0.0801603206412825
NPCK,ITPA,0.10889957174677452,0.24048096192384769,0.20040080160320645,0.04008016032064124
NPCK,HTRK,0.18788930541435725,0.24048096192384769,0.2605210420841684,-0.02004008016032069
NPCK,NGTE,0.13650470878435828,0.1402805611222445,0.20040080160320645,-0.060120240480961956
NPCK,ILVX,0.24859117364739564,0.2605210420841683,0.2605210420841684,-5.551115123125783e-17
NPCK,FCSG,0.09363528419614817,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
NPCK,FARS,0.08393477788309268,0.1402805611222445,0.10020040080160322,0.04008016032064127
NPCK,MHRM,0.0598694893623222,0.18036072144288576,0.12024048096192387,0.06012024048096189
NPCK,EAFC,0.13519736971606516,0.2004008016032064,0.12024048096192387,0.08016032064128252
MSDP,EORC,0.1493292987423493,0.18036072144288576,0.060120240480961935,0.12024048096192383
MSDP,CUBO,0.15637048643598422,0.18036072144288576,0.24048096192384774,-0.060120240480961984
MSDP,HRET,0.08214977128505087,0.18036072144288576,0.12024048096192387,0.06012024048096189
MSDP,ANSO,0.12005280306751968,0.1402805611222445,0.1803607214428858,-0.04008016032064132
MSDP,DIHO,0.12114014559650459,0.18036072144288576,0.10020040080160322,0.08016032064128253
MSDP,RTTH,0.153900022238896,0.18036072144288576,0.16032064128256515,0.020040080160320606
MSDP,SPLZ,0.24819498374703114,0.2605210420841683,0.20040080160320645,0.06012024048096187
MSDP,NWIG,0.10569315166474025,0.06012024048096192,0.08016032064128258,-0.020040080160320654
MSDP,MMBT,0.07813292386030263,0.18036072144288576,0.14028056112224452,0.04008016032064124
MSDP,MDGI,0.10958893152961988,0.1402805611222445,0.12024048096192387,0.02004008016032062
MSDP,AGVF,0.09922164957514686,0.18036072144288576,0.10020040080160322,0.08016032064128253
MSDP,RRES,0.1481242987255921,0.1603206412825651,0.12024048096192387,0.040080160320641225
MSDP,CTGI,0.10799520340307822,0.06012024048096192,0.14028056112224452,-0.08016032064128259
MSDP,ALUT,0.1551049653113906,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
MSDP,ACAC,0.14046540169837654,0.18036072144288576,0.16032064128256515,0.020040080160320606
MSDP,SRTX,0.06889252037914187,0.1603206412825651,0.10020040080160322,0.06012024048096187
MSDP,GARI,0.17891093575632686,0.22044088176352705,0.2605210420841684,-0.04008016032064132
MSDP,RCRI,0.1405136964900899,0.1002004008016032,0.12024048096192387,-0.020040080160320675
MSDP,ACIX,0.17823734926758075,0.2004008016032064,0.14028056112224452,0.06012024048096187
MSDP,CCNS,0.12747477443195593,0.2605210420841683,0.2204408817635271,0.04008016032064121
MSDP,MTNS,0.1437558613743817,0.08016032064128255,0.2204408817635271,-0.14028056112224457
MSDP,IHOZ,0.09476243047361109,0.12024048096192384,0.2204408817635271,-0.10020040080160326
MSDP,NAYO,0.10710979888833286,0.2004008016032064,0.14028056112224452,0.06012024048096187
MSDP,FWWG,0.18463036947155362,0.18036072144288576,0.2605210420841684,-0.08016032064128262
MSDP,EELT,0.08949060916590197,0.18036072144288576,0.12024048096192387,0.06012024048096189
MSDP,HRND,0.0849298089677971,0.12024048096192384,0.14028056112224452,-0.020040080160320675
MSDP,AETS,0.13579268120317026,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
MSDP,ULXY,0.09611468464158583,0.1603206412825651,0.14028056112224452,0.020040080160320578
MSDP,BLBT,0.20346282095950532,0.2004008016032064,0.1803607214428858,0.020040080160320578
MSDP,BENI,0.1689289286242899,0.2004008016032064,0.14028056112224452,0.06012024048096187
MSDP,ITPA,0.21504934889983995,0.2004008016032064,0.1803607214428858,0.020040080160320578
MSDP,HTRK,0.15682706848699562,0.12024048096192384,0.24048096192384774,-0.1202404809619239
MSDP,NGTE,0.12532548882110933,0.1603206412825651,0.2204408817635271,-0.06012024048096201
MSDP,ILVX,0.1722916694374964,0.1402805611222445,0.12024048096192387,0.02004008016032062
MSDP,FCSG,0.1380345638488029,0.1402805611222445,0.20040080160320645,-0.060120240480961956
MSDP,FARS,0.14895783533227036,0.1603206412825651,0.12024048096192387,0.040080160320641225
MSDP,MHRM,0.22980973964138476,0.3006012024048096,0.20040080160320645,0.10020040080160314
MSDP,EAFC,0.26741097371994954,0.2004008016032064,0.28056112224448904,-0.08016032064128265
EORC,CUBO,0.20149779276234056,0.18036072144288576,0.12024048096192387,0.06012024048096189
EORC,HRET,0.07616157876768816,0.08016032064128255,0.10020040080160322,-0.020040080160320675
EORC,ANSO,0.11798840237641446,0.22044088176352705,0.20040080160320645,0.020040080160320606
EORC,DIHO,0.08722501117834865,0.08016032064128255,0.14028056112224452,-0.06012024048096197
EORC,RTTH,0.0636061457255669,0.1402805611222445,0.08016032064128258,0.060120240480961915
EORC,SPLZ,0.11819765875170687,0.22044088176352705,0.20040080160320645,0.020040080160320606
EORC,NWIG,0.11056784937566044,0.22044088176352705,0.10020040080160322,0.12024048096192383
EORC,MMBT,0.04120740928835211,0.2004008016032064,0.04008016032064129,0.1603206412825651
EORC,MDGI,0.0856985340043698,0.12024048096192384,0.08016032064128258,0.04008016032064127
EORC,AGVF,0.09909094202308423,0.12024048096192384,0.1803607214428858,-0.06012024048096197
EORC,RRES,0.05184070312794364,0.1002004008016032,0.04008016032064129,0.06012024048096191
EORC,CTGI,0.08344500380891304,0.1603206412825651,0.10020040080160322,0.06012024048096187
EORC,ALUT,0.05962436971406669,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
EORC,ACAC,0.1573768908641479,0.22044088176352705,0.2204408817635271,-5.551115123125783e-17
EORC,SRTX,0.16785580627302182,0.18036072144288576,0.14028056112224452,0.04008016032064124
EORC,GARI,0.1295317813246167,0.1402805611222445,0.20040080160320645,-0.060120240480961956
EORC,RCRI,0.0847488319934273,0.1002004008016032,0.16032064128256515,-0.060120240480961956
EORC,ACIX,0.11103196037687635,0.24048096192384769,0.1803607214428858,0.06012024048096187
EORC,CCNS,0.07297912938877901,0.08016032064128255,0.14028056112224452,-0.06012024048096197
EORC,MTNS,0.17865048324571478,0.2004008016032064,0.14028056112224452,0.06012024048096187
EORC,IHOZ,0.14089392714880705,0.24048096192384769,0.12024048096192387,0.12024048096192382
EORC,NAYO,0.08318745750086085,0.08016032064128255,0.16032064128256515,-0.0801603206412826
EORC,FWWG,0.10477727388468144,0.1603206412825651,0.20040080160320645,-0.04008016032064135
EORC,EELT,0.08346948466656387,0.12024048096192384,0.10020040080160322,0.02004008016032062
EORC,HRND,0.08523516134880754,0.06012024048096192,0.08016032064128258,-0.020040080160320654
EORC,AETS,0.09293659354422686,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
EORC,ULXY,0.09477704136320987,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
EORC,BLBT,0.09144724399341644,0.2004008016032064,0.12024048096192387,0.08016032064128252
EORC,BENI,0.175649734073653,0.18036072144288576,0.12024048096192387,0.06012024048096189
